in s,C1 in V
4.4314100E-03,2.54436E+00
4.4315200E-03,2.53459E+00
4.4316300E-03,2.53947E+00
4.4317400E-03,2.52971E+00
4.4318500E-03,2.51506E+00
4.4319600E-03,2.53459E+00
4.4320700E-03,2.53947E+00
4.4321800E-03,2.55412E+00
4.4322900E-03,2.54436E+00
4.4324000E-03,2.51994E+00
4.4325100E-03,2.53459E+00
4.4326200E-03,2.52482E+00
4.4327300E-03,2.51506E+00
4.4328400E-03,2.53459E+00
4.4329500E-03,2.53947E+00
4.4330600E-03,2.54924E+00
4.4331700E-03,2.55900E+00
4.4332800E-03,2.54924E+00
4.4333900E-03,2.54924E+00
4.4335000E-03,2.53459E+00
4.4336100E-03,2.54924E+00
4.4337200E-03,2.54436E+00
4.4338300E-03,2.51994E+00
4.4339400E-03,2.53459E+00
4.4340500E-03,2.53947E+00
4.4341600E-03,2.51994E+00
4.4342700E-03,2.54924E+00
4.4343800E-03,2.52482E+00
4.4344900E-03,2.54924E+00
4.4346000E-03,2.51994E+00
4.4347100E-03,2.52971E+00
4.4348200E-03,2.52971E+00
4.4349300E-03,2.54924E+00
4.4350400E-03,2.53947E+00
4.4351500E-03,2.54924E+00
4.4352600E-03,2.54924E+00
4.4353700E-03,2.55900E+00
4.4354800E-03,2.55900E+00
4.4355900E-03,2.53947E+00
4.4357000E-03,2.53459E+00
4.4358100E-03,2.51994E+00
4.4359200E-03,2.53947E+00
4.4360300E-03,2.54436E+00
4.4361400E-03,2.53459E+00
4.4362500E-03,2.54924E+00
4.4363600E-03,2.56877E+00
4.4364700E-03,2.55412E+00
4.4365800E-03,2.54436E+00
4.4366900E-03,2.54436E+00
4.4368000E-03,2.54924E+00
4.4369100E-03,2.55412E+00
4.4370200E-03,2.56389E+00
4.4371300E-03,2.54436E+00
4.4372400E-03,2.54436E+00
4.4373500E-03,2.56389E+00
4.4374600E-03,2.54924E+00
4.4375700E-03,2.52482E+00
4.4376800E-03,2.52971E+00
4.4377900E-03,2.53947E+00
4.4379000E-03,2.52482E+00
4.4380100E-03,2.52971E+00
4.4381200E-03,2.52971E+00
4.4382300E-03,2.55900E+00
4.4383400E-03,2.54924E+00
4.4384500E-03,2.52971E+00
4.4385600E-03,2.56389E+00
4.4386700E-03,2.55412E+00
4.4387800E-03,2.52971E+00
4.4388900E-03,2.52971E+00
4.4390000E-03,2.52971E+00
4.4391100E-03,2.54924E+00
4.4392200E-03,2.53459E+00
4.4393300E-03,2.54436E+00
4.4394400E-03,2.54924E+00
4.4395500E-03,2.55412E+00
4.4396600E-03,2.52971E+00
4.4397700E-03,2.54436E+00
4.4398800E-03,2.52971E+00
4.4399900E-03,2.55412E+00
4.4401000E-03,2.53459E+00
4.4402100E-03,2.53459E+00
4.4403200E-03,2.54436E+00
4.4404300E-03,2.54436E+00
4.4405400E-03,2.55900E+00
4.4406500E-03,2.53459E+00
4.4407600E-03,2.55412E+00
4.4408700E-03,2.53459E+00
4.4409800E-03,2.54924E+00
4.4410900E-03,2.53459E+00
4.4412000E-03,2.54436E+00
4.4413100E-03,2.52971E+00
4.4414200E-03,2.54924E+00
4.4415300E-03,2.51506E+00
4.4416400E-03,2.52971E+00
4.4417500E-03,2.55412E+00
4.4418600E-03,2.54924E+00
4.4419700E-03,2.53947E+00
4.4420800E-03,2.54436E+00
4.4421900E-03,2.53459E+00
4.4423000E-03,2.53947E+00
4.4424100E-03,2.53459E+00
4.4425200E-03,2.51994E+00
4.4426300E-03,2.54436E+00
4.4427400E-03,2.55412E+00
4.4428500E-03,2.53459E+00
4.4429600E-03,2.52971E+00
4.4430700E-03,2.51994E+00
4.4431800E-03,2.52482E+00
4.4432900E-03,2.51994E+00
4.4434000E-03,2.53947E+00
4.4435100E-03,2.55900E+00
4.4436200E-03,2.53947E+00
4.4437300E-03,2.53459E+00
4.4438400E-03,2.54436E+00
4.4439500E-03,2.53947E+00
4.4440600E-03,2.53947E+00
4.4441700E-03,2.54436E+00
4.4442800E-03,2.53947E+00
4.4443900E-03,2.55900E+00
4.4445000E-03,2.56389E+00
4.4446100E-03,2.54436E+00
4.4447200E-03,2.54924E+00
4.4448300E-03,2.51994E+00
4.4449400E-03,2.54436E+00
4.4450500E-03,2.52482E+00
4.4451600E-03,2.52971E+00
4.4452700E-03,2.52971E+00
4.4453800E-03,2.54924E+00
4.4454900E-03,2.52482E+00
4.4456000E-03,2.55900E+00
4.4457100E-03,2.56389E+00
4.4458200E-03,2.53947E+00
4.4459300E-03,2.53459E+00
4.4460400E-03,2.54436E+00
4.4461500E-03,2.54436E+00
4.4462600E-03,2.53947E+00
4.4463700E-03,2.55900E+00
4.4464800E-03,2.54436E+00
4.4465900E-03,2.52971E+00
4.4467000E-03,2.54436E+00
4.4468100E-03,2.54436E+00
4.4469200E-03,2.54436E+00
4.4470300E-03,2.53947E+00
4.4471400E-03,2.52482E+00
4.4472500E-03,2.53459E+00
4.4473600E-03,2.56877E+00
4.4474700E-03,2.55900E+00
4.4475800E-03,2.54924E+00
4.4476900E-03,2.54436E+00
4.4478000E-03,2.53459E+00
4.4479100E-03,2.52971E+00
4.4480200E-03,2.54924E+00
4.4481300E-03,2.53947E+00
4.4482400E-03,2.52971E+00
4.4483500E-03,2.52482E+00
4.4484600E-03,2.53947E+00
4.4485700E-03,2.52971E+00
4.4486800E-03,2.54436E+00
4.4487900E-03,2.53947E+00
4.4489000E-03,2.55412E+00
4.4490100E-03,2.54924E+00
4.4491200E-03,2.51994E+00
4.4492300E-03,2.54924E+00
4.4493400E-03,2.53947E+00
4.4494500E-03,2.52971E+00
4.4495600E-03,2.53459E+00
4.4496700E-03,2.54924E+00
4.4497800E-03,2.53459E+00
4.4498900E-03,2.55900E+00
4.4500000E-03,2.52482E+00
4.4501100E-03,2.52971E+00
4.4502200E-03,2.53459E+00
4.4503300E-03,2.53459E+00
4.4504400E-03,2.53947E+00
4.4505500E-03,2.52482E+00
4.4506600E-03,2.54436E+00
4.4507700E-03,2.54436E+00
4.4508800E-03,2.53459E+00
4.4509900E-03,2.52971E+00
4.4511000E-03,2.55412E+00
4.4512100E-03,2.50529E+00
4.4513200E-03,2.54924E+00
4.4514300E-03,2.54436E+00
4.4515400E-03,2.55412E+00
4.4516500E-03,2.54436E+00
4.4517600E-03,2.54924E+00
4.4518700E-03,2.54924E+00
4.4519800E-03,2.53459E+00
4.4520900E-03,2.54436E+00
4.4522000E-03,2.55900E+00
4.4523100E-03,2.53947E+00
4.4524200E-03,2.53947E+00
4.4525300E-03,2.54924E+00
4.4526400E-03,2.53459E+00
4.4527500E-03,2.53947E+00
4.4528600E-03,2.52971E+00
4.4529700E-03,2.54436E+00
4.4530800E-03,2.56389E+00
4.4531900E-03,2.53459E+00
4.4533000E-03,2.54924E+00
4.4534100E-03,2.51018E+00
4.4535200E-03,2.54436E+00
4.4536300E-03,2.50529E+00
4.4537400E-03,2.55900E+00
4.4538500E-03,2.52971E+00
4.4539600E-03,2.53947E+00
4.4540700E-03,2.54436E+00
4.4541800E-03,2.54924E+00
4.4542900E-03,2.54924E+00
4.4544000E-03,2.54924E+00
4.4545100E-03,2.53947E+00
4.4546200E-03,2.54924E+00
4.4547300E-03,2.56389E+00
4.4548400E-03,2.53459E+00
4.4549500E-03,2.54924E+00
4.4550600E-03,2.56877E+00
4.4551700E-03,2.54436E+00
4.4552800E-03,2.52482E+00
4.4553900E-03,2.52971E+00
4.4555000E-03,2.54436E+00
4.4556100E-03,2.53459E+00
4.4557200E-03,2.54436E+00
4.4558300E-03,2.55900E+00
4.4559400E-03,2.55412E+00
4.4560500E-03,2.51994E+00
4.4561600E-03,2.53947E+00
4.4562700E-03,2.53947E+00
4.4563800E-03,2.53947E+00
4.4564900E-03,2.52482E+00
4.4566000E-03,2.53459E+00
4.4567100E-03,2.55412E+00
4.4568200E-03,2.55412E+00
4.4569300E-03,2.55900E+00
4.4570400E-03,2.54436E+00
4.4571500E-03,2.52971E+00
4.4572600E-03,2.54924E+00
4.4573700E-03,2.55412E+00
4.4574800E-03,2.52971E+00
4.4575900E-03,2.53947E+00
4.4577000E-03,2.56389E+00
4.4578100E-03,2.52971E+00
4.4579200E-03,2.53947E+00
4.4580300E-03,2.53947E+00
4.4581400E-03,2.54924E+00
4.4582500E-03,2.53459E+00
4.4583600E-03,2.54924E+00
4.4584700E-03,2.54436E+00
4.4585800E-03,2.55412E+00
4.4586900E-03,2.51994E+00
4.4588000E-03,2.51994E+00
4.4589100E-03,2.51994E+00
4.4590200E-03,2.55412E+00
4.4591300E-03,2.55900E+00
4.4592400E-03,2.52971E+00
4.4593500E-03,2.53459E+00
4.4594600E-03,2.54436E+00
4.4595700E-03,2.53459E+00
4.4596800E-03,2.54924E+00
4.4597900E-03,2.53947E+00
4.4599000E-03,2.56877E+00
4.4600100E-03,2.53947E+00
4.4601200E-03,2.55412E+00
4.4602300E-03,2.55900E+00
4.4603400E-03,2.57854E+00
4.4604500E-03,2.54924E+00
4.4605600E-03,2.54436E+00
4.4606700E-03,2.53947E+00
4.4607800E-03,2.56877E+00
4.4608900E-03,2.52971E+00
4.4610000E-03,2.53459E+00
4.4611100E-03,2.54924E+00
4.4612200E-03,2.54436E+00
4.4613300E-03,2.53947E+00
4.4614400E-03,2.54436E+00
4.4615500E-03,2.55900E+00
4.4616600E-03,2.54436E+00
4.4617700E-03,2.53459E+00
4.4618800E-03,2.53459E+00
4.4619900E-03,2.54924E+00
4.4621000E-03,2.52971E+00
4.4622100E-03,2.54924E+00
4.4623200E-03,2.53459E+00
4.4624300E-03,2.55412E+00
4.4625400E-03,2.54436E+00
4.4626500E-03,2.54924E+00
4.4627600E-03,2.54924E+00
4.4628700E-03,2.52971E+00
4.4629800E-03,2.53947E+00
4.4630900E-03,2.56389E+00
4.4632000E-03,2.52971E+00
4.4633100E-03,2.54924E+00
4.4634200E-03,2.53459E+00
4.4635300E-03,2.55412E+00
4.4636400E-03,2.54924E+00
4.4637500E-03,2.55412E+00
4.4638600E-03,2.55900E+00
4.4639700E-03,2.54436E+00
4.4640800E-03,2.54924E+00
4.4641900E-03,2.51506E+00
4.4643000E-03,2.56877E+00
4.4644100E-03,2.53459E+00
4.4645200E-03,2.56389E+00
4.4646300E-03,2.54436E+00
4.4647400E-03,2.54436E+00
4.4648500E-03,2.55900E+00
4.4649600E-03,2.54924E+00
4.4650700E-03,2.54436E+00
4.4651800E-03,2.55900E+00
4.4652900E-03,2.54436E+00
4.4654000E-03,2.55412E+00
4.4655100E-03,2.54924E+00
4.4656200E-03,2.55900E+00
4.4657300E-03,2.55900E+00
4.4658400E-03,2.53947E+00
4.4659500E-03,2.55900E+00
4.4660600E-03,2.53947E+00
4.4661700E-03,2.54436E+00
4.4662800E-03,2.54436E+00
4.4663900E-03,2.53947E+00
4.4665000E-03,2.54436E+00
4.4666100E-03,2.53459E+00
4.4667200E-03,2.53459E+00
4.4668300E-03,2.54924E+00
4.4669400E-03,2.52971E+00
4.4670500E-03,2.54924E+00
4.4671600E-03,2.54436E+00
4.4672700E-03,2.56877E+00
4.4673800E-03,2.53947E+00
4.4674900E-03,2.54436E+00
4.4676000E-03,2.55412E+00
4.4677100E-03,2.54924E+00
4.4678200E-03,2.52482E+00
4.4679300E-03,2.55412E+00
4.4680400E-03,2.55900E+00
4.4681500E-03,2.54924E+00
4.4682600E-03,2.54924E+00
4.4683700E-03,2.53459E+00
4.4684800E-03,2.54436E+00
4.4685900E-03,2.54436E+00
4.4687000E-03,2.56877E+00
4.4688100E-03,2.54436E+00
4.4689200E-03,2.54924E+00
4.4690300E-03,2.54436E+00
4.4691400E-03,2.54436E+00
4.4692500E-03,2.54436E+00
4.4693600E-03,2.54436E+00
4.4694700E-03,2.56389E+00
4.4695800E-03,2.52971E+00
4.4696900E-03,2.53947E+00
4.4698000E-03,2.53947E+00
4.4699100E-03,2.54436E+00
4.4700200E-03,2.54436E+00
4.4701300E-03,2.54436E+00
4.4702400E-03,2.54924E+00
4.4703500E-03,2.53947E+00
4.4704600E-03,2.54436E+00
4.4705700E-03,2.52482E+00
4.4706800E-03,2.53459E+00
4.4707900E-03,2.54924E+00
4.4709000E-03,2.54924E+00
4.4710100E-03,2.53947E+00
4.4711200E-03,2.51018E+00
4.4712300E-03,2.52971E+00
4.4713400E-03,2.53947E+00
4.4714500E-03,2.56877E+00
4.4715600E-03,2.53459E+00
4.4716700E-03,2.53459E+00
4.4717800E-03,2.54436E+00
4.4718900E-03,2.51018E+00
4.4720000E-03,2.53459E+00
4.4721100E-03,2.55900E+00
4.4722200E-03,2.54924E+00
4.4723300E-03,2.54436E+00
4.4724400E-03,2.55900E+00
4.4725500E-03,2.57854E+00
4.4726600E-03,2.52971E+00
4.4727700E-03,2.52971E+00
4.4728800E-03,2.55412E+00
4.4729900E-03,2.53459E+00
4.4731000E-03,2.55900E+00
4.4732100E-03,2.54436E+00
4.4733200E-03,2.56877E+00
4.4734300E-03,2.55412E+00
4.4735400E-03,2.54436E+00
4.4736500E-03,2.53459E+00
4.4737600E-03,2.54924E+00
4.4738700E-03,2.52971E+00
4.4739800E-03,2.53459E+00
4.4740900E-03,2.55412E+00
4.4742000E-03,2.55412E+00
4.4743100E-03,2.54924E+00
4.4744200E-03,2.54924E+00
4.4745300E-03,2.54924E+00
4.4746400E-03,2.51994E+00
4.4747500E-03,2.52971E+00
4.4748600E-03,2.56389E+00
4.4749700E-03,2.55412E+00
4.4750800E-03,2.55412E+00
4.4751900E-03,2.52971E+00
4.4753000E-03,2.54436E+00
4.4754100E-03,2.54924E+00
4.4755200E-03,2.55412E+00
4.4756300E-03,2.54924E+00
4.4757400E-03,2.56389E+00
4.4758500E-03,2.53459E+00
4.4759600E-03,2.52971E+00
4.4760700E-03,2.55900E+00
4.4761800E-03,2.54924E+00
4.4762900E-03,2.54436E+00
4.4764000E-03,2.53459E+00
4.4765100E-03,2.53459E+00
4.4766200E-03,2.54924E+00
4.4767300E-03,2.55412E+00
4.4768400E-03,2.54436E+00
4.4769500E-03,2.52482E+00
4.4770600E-03,2.55412E+00
4.4771700E-03,2.54924E+00
4.4772800E-03,2.54924E+00
4.4773900E-03,2.54924E+00
4.4775000E-03,2.54436E+00
4.4776100E-03,2.56389E+00
4.4777200E-03,2.54924E+00
4.4778300E-03,2.53459E+00
4.4779400E-03,2.54436E+00
4.4780500E-03,2.51994E+00
4.4781600E-03,2.53459E+00
4.4782700E-03,2.53947E+00
4.4783800E-03,2.54924E+00
4.4784900E-03,2.54436E+00
4.4786000E-03,2.54436E+00
4.4787100E-03,2.53947E+00
4.4788200E-03,2.54436E+00
4.4789300E-03,2.52971E+00
4.4790400E-03,2.52971E+00
4.4791500E-03,2.54924E+00
4.4792600E-03,2.51994E+00
4.4793700E-03,2.53459E+00
4.4794800E-03,2.53947E+00
4.4795900E-03,2.53459E+00
4.4797000E-03,2.53459E+00
4.4798100E-03,2.54924E+00
4.4799200E-03,2.53947E+00
4.4800300E-03,2.56877E+00
4.4801400E-03,2.53459E+00
4.4802500E-03,2.55412E+00
4.4803600E-03,2.53459E+00
4.4804700E-03,2.53947E+00
4.4805800E-03,2.54924E+00
4.4806900E-03,2.54436E+00
4.4808000E-03,2.54924E+00
4.4809100E-03,2.52971E+00
4.4810200E-03,2.54436E+00
4.4811300E-03,2.53947E+00
4.4812400E-03,2.55900E+00
4.4813500E-03,2.53459E+00
4.4814600E-03,2.54924E+00
4.4815700E-03,2.56389E+00
4.4816800E-03,2.53459E+00
4.4817900E-03,2.53459E+00
4.4819000E-03,2.55900E+00
4.4820100E-03,2.54924E+00
4.4821200E-03,2.52482E+00
4.4822300E-03,2.54436E+00
4.4823400E-03,2.55412E+00
4.4824500E-03,2.52971E+00
4.4825600E-03,2.54924E+00
4.4826700E-03,2.51506E+00
4.4827800E-03,2.51994E+00
4.4828900E-03,2.54924E+00
4.4830000E-03,2.55900E+00
4.4831100E-03,2.51994E+00
4.4832200E-03,2.55900E+00
4.4833300E-03,2.53947E+00
4.4834400E-03,2.55900E+00
4.4835500E-03,2.53947E+00
4.4836600E-03,2.55900E+00
4.4837700E-03,2.55412E+00
4.4838800E-03,2.52482E+00
4.4839900E-03,2.56877E+00
4.4841000E-03,2.54436E+00
4.4842100E-03,2.53947E+00
4.4843200E-03,2.52482E+00
4.4844300E-03,2.52971E+00
4.4845400E-03,2.54436E+00
4.4846500E-03,2.54924E+00
4.4847600E-03,2.54924E+00
4.4848700E-03,2.56877E+00
4.4849800E-03,2.53459E+00
4.4850900E-03,2.54436E+00
4.4852000E-03,2.56877E+00
4.4853100E-03,2.51994E+00
4.4854200E-03,2.56389E+00
4.4855300E-03,2.54924E+00
4.4856400E-03,2.54924E+00
4.4857500E-03,2.54924E+00
4.4858600E-03,2.52482E+00
4.4859700E-03,2.54436E+00
4.4860800E-03,2.54436E+00
4.4861900E-03,2.56389E+00
4.4863000E-03,2.53947E+00
4.4864100E-03,2.55900E+00
4.4865200E-03,2.55900E+00
4.4866300E-03,2.54436E+00
4.4867400E-03,2.54436E+00
4.4868500E-03,2.52482E+00
4.4869600E-03,2.54924E+00
4.4870700E-03,2.56877E+00
4.4871800E-03,2.53459E+00
4.4872900E-03,2.55900E+00
4.4874000E-03,2.53459E+00
4.4875100E-03,2.54924E+00
4.4876200E-03,2.55900E+00
4.4877300E-03,2.56877E+00
4.4878400E-03,2.56389E+00
4.4879500E-03,2.56389E+00
4.4880600E-03,2.57854E+00
4.4881700E-03,2.55412E+00
4.4882800E-03,2.52971E+00
4.4883900E-03,2.53947E+00
4.4885000E-03,2.54436E+00
4.4886100E-03,2.54436E+00
4.4887200E-03,2.53947E+00
4.4888300E-03,2.53947E+00
4.4889400E-03,2.55900E+00
4.4890500E-03,2.55412E+00
4.4891600E-03,2.54436E+00
4.4892700E-03,2.56877E+00
4.4893800E-03,2.51994E+00
4.4894900E-03,2.53459E+00
4.4896000E-03,2.55412E+00
4.4897100E-03,2.52971E+00
4.4898200E-03,2.55900E+00
4.4899300E-03,2.54924E+00
4.4900400E-03,2.54924E+00
4.4901500E-03,2.56877E+00
4.4902600E-03,2.54924E+00
4.4903700E-03,2.57365E+00
4.4904800E-03,2.54436E+00
4.4905900E-03,2.51994E+00
4.4907000E-03,2.53459E+00
4.4908100E-03,2.55900E+00
4.4909200E-03,2.55900E+00
4.4910300E-03,2.53947E+00
4.4911400E-03,2.52971E+00
4.4912500E-03,2.56389E+00
4.4913600E-03,2.55900E+00
4.4914700E-03,2.56877E+00
4.4915800E-03,2.55900E+00
4.4916900E-03,2.56389E+00
4.4918000E-03,2.53947E+00
4.4919100E-03,2.53947E+00
4.4920200E-03,2.55412E+00
4.4921300E-03,2.52482E+00
4.4922400E-03,2.54436E+00
4.4923500E-03,2.54436E+00
4.4924600E-03,2.55412E+00
4.4925700E-03,2.54924E+00
4.4926800E-03,2.53947E+00
4.4927900E-03,2.52971E+00
4.4929000E-03,2.54924E+00
4.4930100E-03,2.54924E+00
4.4931200E-03,2.54924E+00
4.4932300E-03,2.54436E+00
4.4933400E-03,2.55900E+00
4.4934500E-03,2.55412E+00
4.4935600E-03,2.55412E+00
4.4936700E-03,2.53459E+00
4.4937800E-03,2.56877E+00
4.4938900E-03,2.52971E+00
4.4940000E-03,2.53947E+00
4.4941100E-03,2.53459E+00
4.4942200E-03,2.56389E+00
4.4943300E-03,2.55412E+00
4.4944400E-03,2.54436E+00
4.4945500E-03,2.55900E+00
4.4946600E-03,2.55900E+00
4.4947700E-03,2.53459E+00
4.4948800E-03,2.55412E+00
4.4949900E-03,2.54436E+00
4.4951000E-03,2.54436E+00
4.4952100E-03,2.54924E+00
4.4953200E-03,2.54436E+00
4.4954300E-03,2.57854E+00
4.4955400E-03,2.51994E+00
4.4956500E-03,2.54436E+00
4.4957600E-03,2.56877E+00
4.4958700E-03,2.54924E+00
4.4959800E-03,2.56877E+00
4.4960900E-03,2.55900E+00
4.4962000E-03,2.54436E+00
4.4963100E-03,2.55412E+00
4.4964200E-03,2.54436E+00
4.4965300E-03,2.53947E+00
4.4966400E-03,2.55412E+00
4.4967500E-03,2.54436E+00
4.4968600E-03,2.57365E+00
4.4969700E-03,2.52971E+00
4.4970800E-03,2.55412E+00
4.4971900E-03,2.52971E+00
4.4973000E-03,2.55900E+00
4.4974100E-03,2.53947E+00
4.4975200E-03,2.54924E+00
4.4976300E-03,2.53459E+00
4.4977400E-03,2.53947E+00
4.4978500E-03,2.55900E+00
4.4979600E-03,2.55412E+00
4.4980700E-03,2.54924E+00
4.4981800E-03,2.55412E+00
4.4982900E-03,2.55900E+00
4.4984000E-03,2.56877E+00
4.4985100E-03,2.55900E+00
4.4986200E-03,2.56877E+00
4.4987300E-03,2.55412E+00
4.4988400E-03,2.54436E+00
4.4989500E-03,2.54924E+00
4.4990600E-03,2.56877E+00
4.4991700E-03,2.52971E+00
4.4992800E-03,2.56389E+00
4.4993900E-03,2.54924E+00
4.4995000E-03,2.56389E+00
4.4996100E-03,2.55412E+00
4.4997200E-03,2.54924E+00
4.4998300E-03,2.54924E+00
4.4999400E-03,2.56389E+00
4.5000500E-03,2.54924E+00
4.5001600E-03,2.53459E+00
4.5002700E-03,2.53459E+00
4.5003800E-03,2.55412E+00
4.5004900E-03,2.53947E+00
4.5006000E-03,2.55412E+00
4.5007100E-03,2.56389E+00
4.5008200E-03,2.53459E+00
4.5009300E-03,2.54436E+00
4.5010400E-03,2.53459E+00
4.5011500E-03,2.55412E+00
4.5012600E-03,2.54924E+00
4.5013700E-03,2.55900E+00
4.5014800E-03,2.54436E+00
4.5015900E-03,2.52971E+00
4.5017000E-03,2.55900E+00
4.5018100E-03,2.54924E+00
4.5019200E-03,2.55412E+00
4.5020300E-03,2.55900E+00
4.5021400E-03,2.53947E+00
4.5022500E-03,2.54924E+00
4.5023600E-03,2.52971E+00
4.5024700E-03,2.53459E+00
4.5025800E-03,2.53947E+00
4.5026900E-03,2.53947E+00
4.5028000E-03,2.52971E+00
4.5029100E-03,2.54436E+00
4.5030200E-03,2.52971E+00
4.5031300E-03,2.53947E+00
4.5032400E-03,2.54924E+00
4.5033500E-03,2.54924E+00
4.5034600E-03,2.54436E+00
4.5035700E-03,2.57854E+00
4.5036800E-03,2.55412E+00
4.5037900E-03,2.53459E+00
4.5039000E-03,2.55412E+00
4.5040100E-03,2.51994E+00
4.5041200E-03,2.53947E+00
4.5042300E-03,2.55900E+00
4.5043400E-03,2.56877E+00
4.5044500E-03,2.52971E+00
4.5045600E-03,2.55900E+00
4.5046700E-03,2.53459E+00
4.5047800E-03,2.54436E+00
4.5048900E-03,2.56877E+00
4.5050000E-03,2.54924E+00
4.5051100E-03,2.54924E+00
4.5052200E-03,2.53947E+00
4.5053300E-03,2.54924E+00
4.5054400E-03,2.55412E+00
4.5055500E-03,2.54436E+00
4.5056600E-03,2.53947E+00
4.5057700E-03,2.52971E+00
4.5058800E-03,2.53459E+00
4.5059900E-03,2.55900E+00
4.5061000E-03,2.55412E+00
4.5062100E-03,2.54436E+00
4.5063200E-03,2.54924E+00
4.5064300E-03,2.54924E+00
4.5065400E-03,2.54436E+00
4.5066500E-03,2.55412E+00
4.5067600E-03,2.54924E+00
4.5068700E-03,2.56389E+00
4.5069800E-03,2.54436E+00
4.5070900E-03,2.53459E+00
4.5072000E-03,2.55412E+00
4.5073100E-03,2.54436E+00
4.5074200E-03,2.55900E+00
4.5075300E-03,2.51994E+00
4.5076400E-03,2.58342E+00
4.5077500E-03,2.55900E+00
4.5078600E-03,2.54436E+00
4.5079700E-03,2.55900E+00
4.5080800E-03,2.54924E+00
4.5081900E-03,2.53947E+00
4.5083000E-03,2.54924E+00
4.5084100E-03,2.54436E+00
4.5085200E-03,2.54436E+00
4.5086300E-03,2.55900E+00
4.5087400E-03,2.55412E+00
4.5088500E-03,2.53947E+00
4.5089600E-03,2.54924E+00
4.5090700E-03,2.55412E+00
4.5091800E-03,2.55412E+00
4.5092900E-03,2.54436E+00
4.5094000E-03,2.55412E+00
4.5095100E-03,2.55412E+00
4.5096200E-03,2.54924E+00
4.5097300E-03,2.56389E+00
4.5098400E-03,2.58342E+00
4.5099500E-03,2.55412E+00
4.5100600E-03,2.54436E+00
4.5101700E-03,2.54924E+00
4.5102800E-03,2.54924E+00
4.5103900E-03,2.55900E+00
4.5105000E-03,2.53947E+00
4.5106100E-03,2.54436E+00
4.5107200E-03,2.54436E+00
4.5108300E-03,2.56389E+00
4.5109400E-03,2.53947E+00
4.5110500E-03,2.53459E+00
4.5111600E-03,2.55900E+00
4.5112700E-03,2.53947E+00
4.5113800E-03,2.54924E+00
4.5114900E-03,2.54436E+00
4.5116000E-03,2.53947E+00
4.5117100E-03,2.53459E+00
4.5118200E-03,2.55412E+00
4.5119300E-03,2.55412E+00
4.5120400E-03,2.55900E+00
4.5121500E-03,2.53947E+00
4.5122600E-03,2.55412E+00
4.5123700E-03,2.55412E+00
4.5124800E-03,2.55900E+00
4.5125900E-03,2.56877E+00
4.5127000E-03,2.53947E+00
4.5128100E-03,2.55412E+00
4.5129200E-03,2.58342E+00
4.5130300E-03,2.54924E+00
4.5131400E-03,2.53947E+00
4.5132500E-03,2.56877E+00
4.5133600E-03,2.54924E+00
4.5134700E-03,2.53459E+00
4.5135800E-03,2.54924E+00
4.5136900E-03,2.55900E+00
4.5138000E-03,2.53947E+00
4.5139100E-03,2.54924E+00
4.5140200E-03,2.54924E+00
4.5141300E-03,2.52482E+00
4.5142400E-03,2.54436E+00
4.5143500E-03,2.57365E+00
4.5144600E-03,2.55900E+00
4.5145700E-03,2.54436E+00
4.5146800E-03,2.56877E+00
4.5147900E-03,2.54924E+00
4.5149000E-03,2.55412E+00
4.5150100E-03,2.55412E+00
4.5151200E-03,2.53947E+00
4.5152300E-03,2.52971E+00
4.5153400E-03,2.55900E+00
4.5154500E-03,2.54436E+00
4.5155600E-03,2.56389E+00
4.5156700E-03,2.54924E+00
4.5157800E-03,2.53947E+00
4.5158900E-03,2.55900E+00
4.5160000E-03,2.58830E+00
4.5161100E-03,2.54924E+00
4.5162200E-03,2.53947E+00
4.5163300E-03,2.55412E+00
4.5164400E-03,2.53947E+00
4.5165500E-03,2.57854E+00
4.5166600E-03,2.55412E+00
4.5167700E-03,2.55412E+00
4.5168800E-03,2.54924E+00
4.5169900E-03,2.55412E+00
4.5171000E-03,2.53459E+00
4.5172100E-03,2.53459E+00
4.5173200E-03,2.56877E+00
4.5174300E-03,2.55900E+00
4.5175400E-03,2.55900E+00
4.5176500E-03,2.55412E+00
4.5177600E-03,2.56389E+00
4.5178700E-03,2.54436E+00
4.5179800E-03,2.55412E+00
4.5180900E-03,2.55412E+00
4.5182000E-03,2.54436E+00
4.5183100E-03,2.55900E+00
4.5184200E-03,2.56877E+00
4.5185300E-03,2.57365E+00
4.5186400E-03,2.55900E+00
4.5187500E-03,2.56877E+00
4.5188600E-03,2.54436E+00
4.5189700E-03,2.55412E+00
4.5190800E-03,2.55900E+00
4.5191900E-03,2.54436E+00
4.5193000E-03,2.53947E+00
4.5194100E-03,2.53947E+00
4.5195200E-03,2.54436E+00
4.5196300E-03,2.54924E+00
4.5197400E-03,2.53947E+00
4.5198500E-03,2.54924E+00
4.5199600E-03,2.57365E+00
4.5200700E-03,2.54436E+00
4.5201800E-03,2.55900E+00
4.5202900E-03,2.55900E+00
4.5204000E-03,2.55900E+00
4.5205100E-03,2.55412E+00
4.5206200E-03,2.53947E+00
4.5207300E-03,2.54924E+00
4.5208400E-03,2.53459E+00
4.5209500E-03,2.53459E+00
4.5210600E-03,2.54436E+00
4.5211700E-03,2.53947E+00
4.5212800E-03,2.54924E+00
4.5213900E-03,2.56877E+00
4.5215000E-03,2.53947E+00
4.5216100E-03,2.54924E+00
4.5217200E-03,2.54924E+00
4.5218300E-03,2.55412E+00
